Median_House_Value,Median_Income,Median_Age,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Rooms_Per_House,Bedrooms_Ratio,People_Per_House
208700.0,4.0735,35,514,174,33.82,-117.95,16244.1190974193,37428.5643956836,143025.697470965,529008.666629577,597041.289915807,6.137931034482759,0.17790262172284643,2.954022988505747
255400.0,4.4453,42,942,375,37.34,-121.96,18211.3349137775,496170.0050376,674566.00285856,5942.16832198826,63675.1016922525,5.336,0.20089955022488756,2.512
68500.0,2.1217,38,1279,305,33.73,-116.22,123726.608407146,190193.558424718,142766.325740756,651121.580556039,718287.591271998,5.557377049180328,0.20766961651917404,4.19344262295082
123200.0,1.9385,28,1717,535,36.67,-121.65,14273.1036023689,424371.653433966,601308.021235021,77080.7037062611,140905.684335349,3.6,0.28868120456905505,3.209345794392523
141400.0,3.4872,18,2697,1096,38.69,-120.85,91854.8288641983,565963.03672636,742958.861984732,176163.842996225,171610.027312164,5.408759124087592,0.1850539811066127,2.460766423357664
252400.0,4.4821,42,1594,546,37.69,-122.48,4512.60471108308,556038.491884761,734209.779076034,65071.5646328364,10272.7248178036,5.481684981684982,0.17106582024724357,2.9194139194139193
131700.0,3.5987,19,911,281,36.57,-119.59,173452.696708577,305444.609449411,482702.204512792,221632.829406071,285110.97536039,6.167259786476868,0.17484131563762262,3.2419928825622777
275000.0,4.3,20,981,399,36.98,-122.0,11545.0962670961,470626.657942303,647734.378881293,40648.4341699447,96159.6755730289,6.2706766917293235,0.18145483613109512,2.4586466165413534
500001.0,4.2414,49,1040,448,37.78,-122.49,2307.11853466958,563817.498295462,742184.808064847,72195.6850676084,5202.68250505962,4.857142857142857,0.2026654411764706,2.3214285714285716
145300.0,2.5847,17,1345,488,33.78,-117.06,65789.7502835448,113341.512170662,118713.505283661,589279.818876826,657059.08793241,5.764344262295082,0.20085318165659438,2.7561475409836067
147600.0,3.6312,7,1358,464,37.76,-121.43,33950.1121200007,502248.361537183,681654.284094695,62406.4988711435,88027.7807868713,4.579741379310345,0.23905882352941177,2.9267241379310347
394000.0,6.5372,52,695,258,37.75,-122.46,5354.97641017874,559585.791855696,737942.441023054,67994.6166366874,3670.37644842311,7.166666666666667,0.1552190373174689,2.693798449612403
180400.0,2.1378,39,1379,785,33.77,-118.17,2274.18102571705,32111.2539084446,150151.627954181,520111.789197049,588084.450302333,3.7617834394904457,0.2973247544869624,1.756687898089172
177500.0,3.7102,22,1925,429,37.31,-121.82,28979.8287721723,485262.058257131,663874.989361916,7051.76692348166,74608.5110883121,4.764568764568764,0.19667318982387474,4.487179487179487
332500.0,5.9714,35,1248,378,37.31,-122.02,19235.4998715031,497458.138847012,675641.327910282,11579.5710001695,63060.6296408668,6.23015873015873,0.16305732484076432,3.3015873015873014
190900.0,4.175,36,891,286,34.2,-118.56,18690.9245241425,33432.3574022521,209948.513216318,460347.247337427,528334.90274052,5.398601398601398,0.19948186528497408,3.1153846153846154
187300.0,3.0897,24,3898,1534,32.75,-117.03,15056.8875094379,183465.993012453,12839.8116824616,675042.924743178,743051.858249026,5.136245110821382,0.21005203706054068,2.5410691003911343
324400.0,3.1534,19,1149,417,33.86,-117.87,24765.6752943944,40556.0445149222,143285.495608202,530599.313444883,598632.98360557,5.35251798561151,0.2007168458781362,2.7553956834532376
162500.0,2.8192,29,3985,1056,33.68,-117.7,17744.32780557,65061.6090135131,118366.635864273,555988.765897236,624023.447695282,5.350378787878788,0.19185840707964602,3.773674242424242
96900.0,1.1468,39,1901,504,33.94,-118.27,14537.3649446125,12713.5992192259,170720.182640964,499659.00625581,567655.560979012,4.123015873015873,0.2699711260827719,3.7718253968253967
128900.0,2.5677,16,5110,1389,34.07,-117.62,57467.4616250286,57486.5354538885,156497.604759901,529708.242133513,597600.330691255,4.326133909287257,0.26610084872690964,3.6789056875449964
281700.0,4.7708,19,959,348,37.7,-122.43,5749.05955636869,553756.092971252,732054.766063374,62335.6091360287,8226.10181290033,4.9798850574712645,0.20427005193306405,2.7557471264367814
54700.0,1.8403,47,913,358,35.42,-119.04,122787.475240304,168597.704940615,346928.638874053,332541.455750076,400158.636010867,4.723463687150838,0.23772915434654052,2.5502793296089385
255300.0,7.226,12,685,188,38.35,-122.69,25566.9426327919,622355.662388745,801393.062382891,132752.120279527,67937.8405258361,8.24468085106383,0.12064516129032259,3.643617021276596
275000.0,2.5444,30,3668,855,37.79,-122.28,1406.24458951369,552002.88611102,730759.172426968,60973.0450592328,13415.2924707565,4.847953216374269,0.20965018094089263,4.2900584795321635
334300.0,3.2083,46,543,248,37.39,-122.08,9851.09271178268,507529.934396631,685791.9506981,17601.3145274402,52737.1325151819,4.495967741935484,0.22242152466367712,2.189516129032258
126100.0,2.4623,17,705,285,39.74,-121.57,183802.831108634,698058.451759905,875166.703884086,268841.92833184,231013.764912779,5.680701754385965,0.18035824583075974,2.473684210526316
254200.0,5.4886,6,2699,997,38.54,-122.75,33838.8102214198,641769.495615161,820947.2602958,153578.920033817,89620.4862044584,6.739217652958876,0.1512129781217443,2.7071213640922767
500001.0,12.7823,38,1292,516,34.13,-118.42,14827.6397414422,18395.3454269318,195905.805765303,474595.760918653,542604.736484388,7.422480620155039,0.1352480417754569,2.503875968992248
239700.0,4.7431,35,1428,497,37.39,-122.02,10780.7725234277,503852.971807979,682244.948292484,12754.4890870738,56004.4505531742,4.621730382293762,0.21636917718763604,2.8732394366197185
187500.0,4.7464,28,901,294,33.76,-117.97,11050.5932186104,41156.451976672,138356.696262107,532837.872807336,600860.956714121,4.714285714285714,0.19624819624819625,3.064625850340136
500001.0,10.156,26,1032,406,33.02,-117.21,10286.7995179218,149507.966277929,34139.6319593624,641230.938933659,709254.47724326,7.8669950738916254,0.14214151534126487,2.541871921182266
283300.0,3.625,20,1112,597,37.57,-122.33,3748.21307438871,537262.631899884,715446.146699992,46560.4579905629,24370.0126847639,3.561139028475712,0.30244590780809033,1.862646566164154
82900.0,2.5417,45,771,319,34.14,-117.29,81201.9919316803,88355.711852859,158822.084230415,546543.432750568,614156.639149348,5.009404388714733,0.1964956195244055,2.41692789968652
275000.0,4.9135,52,317,143,37.73,-122.15,6355.40084363115,539389.272581703,718242.796098288,49375.0436322989,25209.8476466407,7.188811188811189,0.1254863813229572,2.2167832167832167
208400.0,4.023,14,2228,950,38.42,-122.66,32607.5384498172,626532.045216293,805675.647127787,138107.763760044,74570.657323504,5.594736842105263,0.19510818438381938,2.345263157894737
126100.0,3.3625,13,2188,901,37.99,-121.84,10103.215607588,544253.067374231,723641.110866471,72928.8298764561,57184.1404798819,5.0443951165371805,0.20946094609460947,2.428412874583796
500001.0,3.7887,52,1584,696,37.78,-122.46,2367.16438821593,561990.915499974,740415.179244086,70291.5424217674,2610.19633560774,4.926724137931035,0.22543015456401283,2.2758620689655173
122500.0,2.5284,11,620,163,33.12,-117.09,21430.594781452,148880.137479531,45439.1963770885,640150.919153738,708185.204176502,3.478527607361963,0.32451499118165783,3.803680981595092
225000.0,3.05,20,171,37,36.02,-119.8,119286.158864496,260668.627797212,440020.895115462,237130.239341619,304585.760291601,4.216216216216216,0.25,4.621621621621622
271500.0,5.6392,18,3010,1034,34.26,-118.6,25017.8341566164,40108.2650480224,217461.120537288,452870.54885603,520865.580628213,5.951644100580271,0.17387065323366915,2.9110251450676983
167200.0,2.8818,50,1241,459,34.1,-117.77,50854.3532381289,43949.25872495,163971.228011951,517562.243167154,585507.145956627,5.2026143790849675,0.2068676716917923,2.7037037037037037
168900.0,3.7159,20,1198,497,32.8,-117.01,20479.8707778424,180263.281156027,16952.8910862128,671968.372482969,739988.975357259,5.442655935613682,0.20147874306839186,2.41046277665996
119400.0,3.4485,38,686,183,33.88,-118.21,14405.0386530597,19401.9349409039,162057.404542678,508328.981474123,576325.340093186,5.076502732240437,0.17868675995694294,3.748633879781421
127400.0,3.875,27,303,133,38.14,-121.29,22617.3771395617,530502.499563316,709551.436218014,103993.258785866,108022.046077675,6.285714285714286,0.15789473684210525,2.2781954887218046
185300.0,3.6852,52,651,321,32.74,-117.13,7671.25027065598,178826.494055211,3966.811300546,669981.884696533,737965.237099948,4.710280373831775,0.2123015873015873,2.02803738317757
132300.0,2.3068,12,2104,703,32.72,-117.01,14289.9524183784,187251.661660845,14142.5896061843,678806.150042896,746813.220803788,4.145092460881934,0.25188743994509266,2.992887624466572
239900.0,4.8836,16,1628,535,33.06,-116.93,33848.453558445,164287.423902904,43942.8979475973,655063.459896254,723091.174470201,6.5233644859813085,0.15616045845272206,3.0429906542056075
68000.0,3.755,15,1011,325,36.81,-119.85,173009.768099494,339417.487402749,517233.061797302,190436.126212801,252240.142649556,5.363076923076923,0.1778542742398164,3.1107692307692307
471400.0,5.2333,34,384,197,33.6,-117.96,2302.12706135818,56704.3324448084,123282.288402391,547051.128622002,615038.098963226,4.868020304568528,0.23983315954118875,1.9492385786802031
145600.0,2.0764,40,2920,677,34.03,-118.18,27394.314487218,6367.3744901008,174091.866600824,497460.181264246,565492.2095242,3.886262924667651,0.2652983656404409,4.31314623338257
108600.0,2.7863,19,1184,465,39.79,-121.58,189086.731802386,703429.75640488,880472.770668103,274283.232360108,236001.065113297,5.668817204301075,0.19840667678300455,2.546236559139785
76100.0,1.9417,32,434,187,40.28,-124.25,7012.14111544582,872898.762113271,1052264.85325705,385851.436376404,319873.100729793,7.647058823529412,0.293006993006993,2.320855614973262
301700.0,6.3911,29,1890,631,34.28,-118.51,28441.3077415937,35238.9064957853,214235.668004934,456548.193838916,524571.714336045,6.717908082408875,0.15404576551073365,2.995245641838352
132500.0,2.4213,12,870,290,32.58,-117.11,4869.62804609539,194665.925880761,15832.9161394455,685060.75881883,753001.665983332,3.7448275862068967,0.27071823204419887,3.0
53300.0,1.7572,18,1839,392,35.89,-119.27,151966.69629057,224727.008412408,402595.196606003,283960.906909094,350741.957222847,4.732142857142857,0.22857142857142856,4.691326530612245
130400.0,3.3958,37,1284,428,34.08,-117.64,56886.3193794654,55692.5836912821,158079.224307597,527615.127029682,595511.171144588,6.018691588785047,0.18167701863354038,3.0
133900.0,3.5529,27,1763,571,32.73,-117.05,12152.7174222844,184110.572478025,10512.2803449445,675570.167170459,743570.914443991,5.576182136602452,0.18467336683417085,3.087565674255692
293200.0,3.9699,24,3169,1268,37.54,-122.28,5248.70056220671,531794.799412973,710008.814749275,41042.4597282032,29227.5369459563,4.033123028391167,0.26535001955416504,2.4992113564668768
161800.0,3.371,17,3381,825,33.76,-117.93,14539.0431824923,43519.5529757093,136369.744535272,535252.577569976,603281.153211254,4.04969696969697,0.2403472014366956,4.098181818181819
162500.0,3.0,5,169,59,39.13,-121.32,119312.208705257,627768.995502561,805326.314508569,205721.369443996,179162.059759591,6.067796610169491,0.18156424581005587,2.864406779661017
252100.0,4.1042,36,1001,419,34.27,-118.51,27378.2762957182,34449.4570674864,213338.16568126,457388.699353291,525410.272706326,5.4319809069212415,0.18848857644991213,2.389021479713604
262400.0,4.9318,20,1196,323,37.34,-121.79,29158.2312192492,485927.669881484,664660.793589855,9122.37683127925,74324.8201007397,6.247678018575852,0.16253716551040634,3.7027863777089784
217200.0,2.9219,37,912,462,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951,4.5995670995671,0.23011764705882354,1.974025974025974
294400.0,3.9866,36,834,311,34.2,-118.32,26575.0911912164,17869.4234315607,196967.276638599,474763.209833271,542797.794015783,6.360128617363344,0.17037411526794743,2.6816720257234725
121700.0,2.1875,19,1859,446,33.21,-117.24,14260.5880656731,131928.832379974,55450.5569020724,623407.452233026,691442.544051521,4.197309417040358,0.26121794871794873,4.168161434977579
244500.0,5.373,36,1232,423,33.89,-118.34,6028.05063776423,20107.7226655139,170445.788269937,499852.163479663,567803.318226426,5.375886524822695,0.18073878627968337,2.9125295508274234
103000.0,3.2589,18,1187,438,38.32,-120.88,63588.2397285342,530197.342489705,708082.462839756,141067.173377327,148790.323630023,6.372146118721461,0.1762809029021856,2.7100456621004567
205100.0,5.6047,34,759,184,33.81,-117.92,17763.2953237053,40215.6015704508,140654.737979398,531673.372543054,599707.195181964,5.369565217391305,0.17510121457489877,4.125
331500.0,6.3617,20,361,135,37.1,-121.96,19246.7860564063,477215.248763538,654899.877393011,26847.3448905503,85719.273352188,6.82962962962963,0.1681127982646421,2.674074074074074
300600.0,5.6399,14,1833,663,37.66,-121.85,26840.4732683429,516200.974232275,695348.467422165,36284.0796433311,52677.8609777283,6.389140271493213,0.1654863078375826,2.764705882352941
165800.0,3.0625,33,2932,568,34.05,-118.02,35767.1159382721,20609.2438230377,168436.79465059,505666.923425135,573695.569635423,4.338028169014085,0.2544642857142857,5.161971830985915
53500.0,1.625,18,3424,283,33.54,-115.22,95668.5801297958,285139.288264912,202658.873196914,736965.136985557,803402.567440989,6.028268551236749,0.23270808909730364,12.098939929328623
59300.0,1.725,44,677,183,37.95,-121.26,26061.7542693238,511264.807720451,690467.65506849,88179.8913533991,104670.782686643,4.475409836065574,0.22466422466422467,3.699453551912568
78800.0,1.6667,13,1381,628,40.91,-124.08,8004.70288721233,919639.124402762,1098950.15751364,439928.33993128,376410.813691639,4.015923566878981,0.28509119746233147,2.199044585987261
500001.0,6.48,44,851,355,34.03,-118.5,1515.26751877901,23746.1375849182,191867.741918189,478470.532838975,546410.739322074,6.045070422535211,0.18359739049394222,2.397183098591549
142800.0,2.0885,36,2883,674,34.05,-118.2,27769.671611612,4032.14851885429,176962.149226792,494573.204100205,562605.336978236,3.964391691394659,0.25261976047904194,4.277448071216617
53500.0,1.8571,39,1433,502,39.91,-122.19,139997.802240562,739480.046818333,917732.604312883,287433.148581795,238432.763596949,4.914342629482071,0.21443048236724768,2.854581673306773
94300.0,3.8047,35,406,133,37.75,-122.16,5824.56752557681,541632.768905475,720504.351832424,51754.693777353,23997.2430950119,5.015037593984962,0.2098950524737631,3.0526315789473686
196900.0,6.0749,39,763,270,37.76,-122.15,7070.68747775061,541877.795441562,720779.957949695,52359.2730495272,24774.8938608551,6.7518518518518515,0.1568842567196928,2.825925925925926
133200.0,4.4034,5,3615,963,34.09,-117.4,71058.898480324,77822.7047397725,154411.971098412,542815.741977576,610560.461001256,6.427829698857736,0.1604200323101777,3.7538940809968846
63300.0,1.8792,41,765,330,38.61,-121.44,60696.9422370051,581985.550092843,760682.339945917,147177.874157508,127069.495012938,4.254545454545455,0.22293447293447294,2.3181818181818183
224600.0,4.0911,43,836,333,37.38,-122.02,11802.2228543429,503049.469368195,681416.655567866,12265.7313975005,56858.2590532659,3.7867867867867866,0.2513877874702617,2.5105105105105103
278600.0,3.5694,41,1236,659,34.16,-118.05,44904.5010078554,21484.4260963593,180535.869673687,494838.225067938,562850.981313113,5.03793626707132,0.2147590361445783,1.8755690440060697
123600.0,2.4821,26,620,296,32.76,-117.12,9991.96041803796,177553.35647644,6244.49167593925,668844.418810604,736835.516899232,4.125,0.2710892710892711,2.0945945945945947
229300.0,3.1211,36,2277,828,34.1,-118.15,34075.5247233218,10132.0473440154,179213.102697355,493489.019802358,561523.537102556,4.243961352657005,0.2327831531018782,2.75
244900.0,4.4375,37,786,256,33.94,-118.11,21590.2589396319,17539.46332333,162183.893063032,509241.560395433,577271.120949139,5.6015625,0.18270571827057183,3.0703125
134600.0,3.3611,24,910,427,33.74,-117.84,16933.1723749071,50927.5875494097,130227.106149035,542401.658582708,610435.760078373,4.1030444964871196,0.23230593607305935,2.1311475409836067
54000.0,1.9511,11,1765,539,36.85,-119.79,178498.000629762,341159.562936405,518566.358253128,194179.053262419,255175.084120888,4.816326530612245,0.2384437596302003,3.274582560296846
161700.0,3.0714,16,525,260,38.47,-122.74,30362.9632075179,635288.182559928,814407.567483038,146411.504704546,81970.4939526802,5.484615384615385,0.20126227208976158,2.019230769230769
218400.0,3.0795,36,557,210,33.88,-118.12,14891.7713018321,22290.9838823237,157168.254667016,513689.774677589,581708.292941371,5.1571428571428575,0.2012927054478301,2.6523809523809523
66000.0,2.6098,23,1829,498,36.18,-119.27,169242.397752306,254341.51510443,430989.730949436,266653.600899601,332045.626251345,6.385542168674699,0.1720125786163522,3.6726907630522088
98200.0,2.9048,32,802,284,38.9,-121.52,91207.7489861059,613387.166725473,791815.871766341,177000.408776483,148303.608457946,5.809859154929577,0.1896969696969697,2.823943661971831
190700.0,4.2926,32,1902,565,34.05,-117.93,39011.1591596307,28900.4401732466,164645.34464937,511317.041888106,579330.853552483,5.407079646017699,0.20392798690671032,3.366371681415929
500001.0,15.0001,37,100,47,34.1,-118.37,15550.9014284375,12789.0739989333,190480.488778366,480119.334340527,548133.012618922,8.659574468085106,0.16461916461916462,2.127659574468085
196300.0,3.6111,15,747,290,32.91,-117.13,12427.2064233371,163704.367577136,21795.656699835,655393.396644516,723412.540179772,5.0,0.18344827586206897,2.575862068965517
315200.0,7.1053,15,213,73,38.36,-122.01,26360.6120090965,586072.561203789,765481.161534508,114383.433470755,74876.3535233113,6.52054794520548,0.1407563025210084,2.9178082191780823
158900.0,3.6492,8,1297,807,32.76,-117.18,8025.56645685036,174340.180982839,5230.16963113361,665315.14889204,733289.678978507,4.577447335811648,0.2698971304818625,1.607187112763321
158900.0,3.8864,33,1571,354,34.04,-117.94,37646.5245537918,28012.7856626295,164053.07961662,511497.102782879,579515.164102097,4.2175141242937855,0.2217012726054923,4.437853107344632
128600.0,5.2185,16,853,315,34.24,-117.28,91039.5359054527,91107.918969793,169848.825651994,539880.107341455,607368.137148285,11.028571428571428,0.18221070811744386,2.707936507936508
93200.0,1.4917,35,1587,406,33.93,-118.26,14635.115356081,13674.9074339332,169276.485136555,501103.827306111,569100.346541727,3.8472906403940885,0.2580025608194622,3.9088669950738915
97600.0,4.4435,35,658,245,34.14,-117.27,82263.431951319,90186.2592668095,158693.08739396,547915.447165826,615512.356615639,6.191836734693878,0.16941331575477916,2.6857142857142855
93800.0,1.875,16,1184,513,32.8,-115.57,21356.450309226,284509.522365026,149077.464329551,764823.303109756,832448.14413242,4.436647173489279,0.2609841827768014,2.3079922027290447
236100.0,1.9653,41,940,507,35.13,-120.66,848.19076134797,251553.961542852,419816.78648755,269013.961965028,333945.934785983,5.258382642998027,0.28169542385596397,1.8540433925049309
112500.0,2.1845,39,271,89,39.3,-121.96,130963.900477475,670913.907442694,849580.375670133,218522.759713585,174566.887407623,7.876404494382022,0.18544935805991442,3.044943820224719
95200.0,3.4408,32,937,353,40.59,-124.05,18600.6703199719,889512.178668935,1068905.20305358,407076.852038193,342786.420235486,5.3201133144475925,0.1810436634717785,2.6543909348441925
321600.0,3.2946,52,849,466,34.09,-118.34,17310.4790024493,9815.1811020154,187952.171165566,482759.79384508,550777.792114112,3.7145922746781115,0.2900057770075101,1.8218884120171674
128100.0,3.7045,6,1011,331,37.48,-121.14,72443.9647505045,462067.114936181,641465.386929616,68425.332636142,118323.757888719,5.353474320241692,0.1873589164785553,3.054380664652568
151100.0,3.7917,35,1441,306,34.05,-117.99,36871.1771895069,23372.9425708755,167136.122346917,507542.844918285,575567.47043728,5.856209150326797,0.17689732142857142,4.709150326797386
71300.0,2.6094,34,443,158,40.45,-124.03,29006.0106713736,876102.608005215,1055510.09144417,392574.949360594,327958.773650432,6.367088607594937,0.2117296222664016,2.8037974683544302
114000.0,4.1447,11,1701,504,38.55,-121.34,57271.490554584,571847.636591244,750443.320150216,143490.981710023,128642.010213292,5.630952380952381,0.17547568710359407,3.375
178000.0,4.2206,40,932,273,33.98,-118.06,27179.883224197,18738.3453042121,163504.434823921,508956.719726949,576991.804756955,5.164835164835165,0.18085106382978725,3.413919413919414
149100.0,1.8472,38,2153,721,33.98,-118.33,14727.0627559504,11305.1880271058,177623.874205307,492699.058720159,560689.374353201,4.2482662968099865,0.25987593862226577,2.986130374479889
267000.0,7.3861,16,945,263,37.41,-121.86,20074.563921242,495848.201251648,674595.405079511,8785.21530290162,64588.2279089611,5.661596958174905,0.17595701813297515,3.593155893536122
303300.0,4.1852,44,497,228,33.96,-118.4,11327.2149709334,17686.3294237105,179964.00543335,490319.28044303,558274.404525962,4.991228070175438,0.20035149384885764,2.1798245614035086
174200.0,5.5676,16,1606,507,37.99,-121.88,9451.46867178636,546395.867833048,725769.692484467,72788.3374293329,54018.4991576187,7.4694280078895465,0.1359915500396092,3.1676528599605525
224100.0,3.1484,52,939,519,37.83,-122.25,5981.93628131735,553535.53485847,732405.035422692,63349.4750379013,17103.5609998378,4.578034682080925,0.23526936026936027,1.8092485549132948
121200.0,2.6696,19,910,390,37.98,-120.4,98941.7835567533,477829.827048177,654812.697079954,149698.29599598,179748.179901654,5.153846153846154,0.21542288557213932,2.3333333333333335
275000.0,7.2025,9,1194,385,33.67,-117.81,14296.3735551702,58395.1475272261,122086.076698236,550086.144806106,618117.350752402,6.324675324675325,0.1626283367556468,3.101298701298701
159800.0,3.7833,17,877,312,39.07,-123.21,44210.5074651055,712515.893591058,891771.755254733,224584.900777905,159278.210144819,6.0576923076923075,0.18095238095238095,2.8108974358974357
132600.0,2.8643,42,1526,365,34.13,-117.92,47705.8063957796,31035.5303778137,172309.168657949,505515.873958382,573502.920112093,4.8273972602739725,0.22587968217934165,4.1808219178082195
183300.0,2.881,47,1097,274,33.97,-118.22,20224.3615533485,9401.06377394307,170662.95411847,500087.677325476,568104.788418198,3.8613138686131387,0.27882797731569,4.0036496350364965
328600.0,1.8365,43,458,205,32.79,-117.25,2647.06747159436,167938.448398504,11718.6599613458,658619.951221923,726581.397960548,4.419512195121952,0.26490066225165565,2.234146341463415
206300.0,2.2311,52,756,273,34.1,-118.32,19458.458708872,8809.95546381752,187784.165773829,483118.787732177,551142.490725657,2.879120879120879,0.3435114503816794,2.769230769230769
120000.0,3.7175,17,2344,781,33.73,-116.94,68740.296026388,125553.703456667,114640.603917284,601162.4254729,668906.398897727,6.606914212548015,0.16492248062015505,3.001280409731114
342900.0,3.3917,25,368,174,37.38,-122.08,10959.4194915954,506732.739605361,684968.403169335,17251.0018322723,53642.5275150336,4.7701149425287355,0.2746987951807229,2.1149425287356323
219500.0,5.32,16,1488,650,33.8,-118.01,10834.7138082444,35376.7097628318,144103.948815579,527055.005014242,595078.312710718,6.186153846153847,0.17433474260134296,2.289230769230769
314900.0,3.9187,25,3580,1138,37.31,-121.97,20710.6036961971,494375.53280924,672672.916261403,7372.4633252131,65694.6761161702,5.07469244288225,0.21212121212121213,3.145869947275923
413100.0,6.8742,25,1913,834,37.88,-122.53,4800.37909052528,574282.715047861,752792.942586236,82549.0964010838,14633.8738092446,5.900479616306955,0.17598049176996544,2.2937649880095923
222700.0,2.0875,13,1986,1078,34.19,-118.31,26358.3894535137,16490.3561643161,195532.741008568,476205.245656043,544239.800916267,3.5259740259740258,0.2936069455406472,1.842300556586271
217800.0,6.0398,19,650,193,34.44,-118.53,45475.0329023854,50514.5029878247,229868.589465497,442026.544206906,510061.304540676,6.658031088082901,0.1517509727626459,3.3678756476683938
109400.0,4.0417,43,826,295,37.74,-122.16,5542.83458363706,540804.234819289,719659.375531175,50767.6501396483,24147.6483828465,5.2,0.19556714471968709,2.8
285700.0,3.3889,32,2725,1544,33.97,-118.37,12600.0762606775,14804.5174593702,179055.412034507,491206.841249775,559178.893825135,4.338730569948186,0.26586057620540376,1.7648963730569949
241500.0,6.3721,12,2936,781,32.96,-117.14,11713.8209607081,158811.358542292,27232.273078868,650541.375484177,718566.108818202,7.617157490396927,0.13430828710707682,3.759282970550576
500001.0,10.7339,35,588,207,37.57,-122.36,6010.84617015832,539119.536667611,717237.550331435,48776.8625465246,23532.7113162339,8.570048309178745,0.11555806087936867,2.8405797101449277
268800.0,3.0625,14,951,575,33.66,-117.99,5697.78943709648,49507.2235256788,130284.588979895,540140.283331582,608136.247089137,5.48695652173913,0.20697305863708398,1.653913043478261
253300.0,5.0267,5,2003,725,35.24,-120.52,18185.7507463437,246573.466166793,417930.965008745,263499.673791864,329483.286908654,6.086896551724138,0.18218898708361658,2.762758620689655
351200.0,8.401,26,542,211,37.83,-122.2,9517.12943476246,550616.733519522,729556.46561798,61281.2040447971,21255.0231164565,7.530805687203792,0.14033983637507866,2.5687203791469195
87500.0,3.0921,14,342,137,37.64,-118.97,229078.291380409,404272.530966988,571665.904640857,260104.979056082,304843.049144495,16.67153284671533,0.2723292469352014,2.4963503649635035
175000.0,2.4387,34,3032,832,33.98,-118.22,20924.9458146507,8323.47805872896,171569.569320933,499242.790779034,567261.969308268,2.7439903846153846,0.35435830048182215,3.644230769230769
280200.0,5.0294,27,1176,416,34.44,-119.8,5799.61381049686,149406.58748216,310663.79135773,373083.883238591,439622.545429391,6.427884615384615,0.15669409124906508,2.826923076923077
384400.0,5.5922,35,988,351,34.45,-119.71,5605.38519625969,141841.572524471,304839.42501698,376288.914259567,443082.327980191,6.219373219373219,0.1662849289967934,2.814814814814815
81800.0,1.3286,17,820,381,33.9,-116.81,90695.5432390012,133279.085380895,135665.386521157,597355.437354838,664838.474349975,5.272965879265092,0.23344947735191637,2.152230971128609
254200.0,6.2892,22,2118,621,37.43,-121.87,18494.6402180544,498089.06877548,676857.650571312,10705.2748686627,62513.9761482196,6.127214170692431,0.1566360052562418,3.4106280193236715
290800.0,2.8841,46,905,443,34.05,-118.35,14843.7846954379,9798.05846519325,184922.006147603,485549.993328136,553555.744942412,4.851015801354402,0.20986505351326198,2.0428893905191874
98000.0,3.6354,7,2248,713,33.66,-116.31,112478.660729017,183803.639243496,131516.703283586,649762.97474522,717099.760636721,6.307152875175316,0.1847898599066044,3.152875175315568
284600.0,3.725,35,1428,494,33.99,-118.42,8509.494714437,17661.8808868088,183705.026448016,486567.393229666,554526.793169375,3.4433198380566803,0.28336272780717225,2.8906882591093117
195300.0,3.994,29,1520,364,34.08,-118.0,39549.3090159853,22657.6805482706,170520.058370151,504473.341266362,572494.129250991,5.502747252747253,0.200199700449326,4.175824175824176
271400.0,5.8904,24,1936,652,37.23,-121.86,32419.0318817,481216.252283214,659550.845587371,12087.3600066832,78730.1349261131,6.651840490797546,0.15448466682038275,2.9693251533742333
257600.0,4.3897,29,1677,644,34.21,-119.18,7239.90947430719,87947.6949494397,250351.909460188,425027.914610055,492477.571304818,6.271739130434782,0.16835850458034166,2.6040372670807455
45000.0,1.0,52,530,96,36.75,-119.79,175341.409193529,331089.224712981,508806.534866156,197674.787356678,259989.71684449,3.9270833333333335,0.2572944297082228,5.520833333333333
412300.0,7.4863,23,1782,641,37.33,-122.03,16870.7423775896,499666.684995605,677881.524113962,12125.5751235358,60734.0200858534,6.585023400936038,0.1589670694148306,2.78003120124805
98100.0,2.2765,30,2647,693,34.07,-117.64,56115.9280567161,55645.2999473519,157013.198469031,528395.574242589,596297.674988706,4.021645021645021,0.2558306422676713,3.8196248196248197
471300.0,5.2416,37,837,381,33.62,-117.92,2972.13651506194,56601.7126766872,122880.868245392,547706.183116295,615710.159475026,5.349081364829396,0.1859666339548577,2.1968503937007875
328900.0,3.8819,19,2372,1250,34.17,-118.61,15045.2448519451,36177.6577296851,210285.452496437,459998.126997342,527952.026863964,4.7552,0.226278600269179,1.8976
184400.0,3.7933,25,1702,523,33.93,-117.93,26969.7719130033,31954.5710785403,152754.433598878,521112.98370405,589145.62716767,4.648183556405353,0.21966269025092555,3.254302103250478
98700.0,2.5909,43,1074,394,33.99,-118.32,16117.8819788967,9867.10309601396,177938.034919465,492435.952969186,560432.702388245,5.147208121827411,0.2361932938856016,2.7258883248730963
216200.0,4.0815,36,952,339,33.85,-118.16,11044.988234157,23775.3368617259,156616.273633711,513849.819947859,581851.826234369,5.837758112094395,0.17129863567458312,2.808259587020649
